track_id,track_popularity,track_artist,playlist_genre
3tZm76otWH20xzJC7icHCk,62,Angie Stone,r&b
2oX46s90nkZtTbCowHiWVs,9,Jamiroquai,r&b
2UrAeVF1jqprpG9mWisUH1,37,Leela James,r&b
0S8szpYAYYZJGHAzLPF7kZ,5,Jamiroquai,r&b
5GWV1AwlBbiwbMu6KdUnr0,45,Jamiroquai,r&b
0aN6WpOVcTE8fmmZybZzc7,0,Nikka Costa,r&b
1PuaKKWGYgscPXNnqdBi37,16,Incognito,r&b
33zaP9mzOPm76Zf7HPGkaw,36,Joss Stone,r&b
1cIbogH3UKRqDO2tasfPTg,6,Crazy P,r&b
1aiEUezEsSeZhXprf4bX5e,0,Diane Birch,r&b
0Kd4v0hGujcMGQKy5LvJo8,20,Huon Kind,r&b
1O8cqTQ6FYScUEAr6RTmQE,0,Pompeya,r&b
4VaautwnWDkePRnzcDhAYY,40,Curtis Harding,r&b
21YIQ4I5xNK3GY7jorq2tO,28,Socialites,r&b
0yKXxMgfRpYzVeIbPZss5B,2,Alessia Cara,r&b
6YA4J5rBfkWZFawehom0fm,1,Devonté Hynes,r&b
7Mr2ikCnz0wRaYpqkwnSzh,34,Ms. Lauryn Hill,r&b
6GXe7h7e3VTbRp8sQ7GLv6,49,Jill Scott,r&b
4d0dY3ZeMdoYrD5YmdFvWZ,58,Amy Winehouse,r&b
7LINJ2qN2WlTuL7Ij9JnyE,20,Incognito,r&b
3mXpK8NQbRujdaIoKZzn5M,25,SAYGRACE,r&b
79VUYSlW3L7vPNLbQCjBoM,8,Kendra Morris,r&b
5LIJvRvIT5aEb0Dclhgy6c,5,Kendra Morris,r&b
7ykTRGiYoTPGYZCajeEghK,0,Myron & E,r&b
4U9uKCsD9hqmOFVlraX41a,0,Selah Sue,r&b
5C25hyezPUXfOktnlSBAQ0,0,Alice Smith,r&b
6wZRGjTX4Hsq3RcO1t8S61,25,Selah Sue,r&b
0KQx6HOpJueiSkztcS0r7D,21,Alicia Keys,r&b
7MdWy6ICKc3jmWL9fFAvoo,21,Alice Smith,r&b
4UzOda57o7ByOBubmhmBrW,14,Lee Fields & The Expressions,r&b
3AnvtpQlmzUpu1Z0x8UT4D,16,Cree Summer,r&b
34vq540jPfrXKt2aogxib9,34,Raphael Saadiq,r&b
0Ryp6HXZv4fdC7wfLJTdS7,16,Ledisi,r&b
5B4rfvTKKv3sjnRghgivH1,38,Raphael Saadiq,r&b
3l3PntoToWjVsXDLTWaFSB,0,Myron & E,r&b
2lNys5rfeHsRPwWeCq60qz,0,The Dynamics,r&b
51cMgiP4rh7RU58hsLJjDR,0,D'Nell,r&b
1eOCyaSRBdFGofbLYjgGM2,58,Neneh Cherry,r&b
0nNxFQDvrQdYZhqSpEwzlY,0,Fat Freddy's Drop,r&b
2b0Db9h4Z7F2ha36YbhTtr,48,Dojo Cuts,r&b
1kKLWkqyZEnrOd5tBYYCUn,52,Robert Glasper,r&b
5GDLIsTRZpB1lYUWCaq6ph,20,Y'Akoto,r&b
4kACIeHCApBCrFPpIRbeeB,17,Y'Akoto,r&b
7oCT27uC8YRpj73jJsggAJ,0,Kellylee Evans,r&b
1RFM9jKidX2AgZAuV85ZDx,4,Kellylee Evans,r&b
3aNxoS85gPgXzaVMQ6N5ui,43,Leela James,r&b
4kQ6ePhvkPxFgiMnxKWfpm,2,Handsome Boy Modeling School,r&b
1PJ2g623XGObGyUZGK913C,35,AM & Shawn Lee,r&b
5KcZcZOfq0Kwpa6fhiaGZu,0,Cross My Heart Hope To Die,r&b
0qYAgbjY0oONzeO9gVkek0,6,The Bamboos,r&b
5YjxMnQx0pEdgkzwDyeXGQ,0,Christian Gregory,r&b
7lWv5nVZoX3Dkk2KnZS2jV,28,Sharon Jones & The Dap-Kings,r&b
5rjPINVemhJJL3JUiXLeV1,4,Cookin' On 3 Burners,r&b
4XibrJJHS3DJO13t3hF6SW,27,Jazmine Sullivan,r&b
3g9nxeJPQM4CxhHt1iNlB4,50,Duffy,r&b
4cFykOhUKQ5dnwLYf59s00,0,Stee Downes,r&b
1sZOwk7oLpsVH6R65wyktS,8,Alice Russell,r&b
1Ep0pA7Ld9WoMVWC3zkhOu,9,Kylie Auldist,r&b
5GSPbwdtRrHJII2T8AOckK,12,Nicola Conte,r&b
5723PAa2SedzxwifGHy7pd,22,Nicola Conte,r&b
3Gmt6Ki1tySCY6sXvmnR1Z,40,The Black Keys,r&b
3cJ1OmQXzZFd6vPxILAEbZ,4,LEISURE,r&b
1EIvMRhClzMkbJHZAd1Aqa,37,Danger Mouse,r&b
5jIwg6dzwp8I6G2x4joQ5R,1,Papooz,r&b
3QShCUNhvDo21w3XeUE2qb,33,Joss Stone,r&b
68Zg9JQGWw17f6W59UxXYJ,25,Joss Stone,r&b
5nOhowIlTe0mAw1i0RQUgn,20,Timothy Bloom,r&b
4Q1grs5HY4n8uDIdoqYHCl,42,Jill Scott,r&b
4QoQgNqZRWs9euigbbYP1A,43,Musiq Soulchild,r&b
6pTOqW9WKaSSFBLzp2FVIb,23,Musiq Soulchild,r&b
3ELDXXIcNI3HZ6LoKK580V,31,Musiq Soulchild,r&b
4lyjlRP5xoJKsMqwiz7558,35,Musiq Soulchild,r&b
5jgEJXjECdlhzNgfITSTVm,57,Musiq Soulchild,r&b
0fqKsU4Hsnb0oKlyjat9da,33,Musiq Soulchild,r&b
10sYl1hGa1krqt5gfslCZ0,0,Maze,r&b
4lz8RL6TkJ3XlZm0wFfjpR,39,India.Arie,r&b
48wtJb8w1yNSLBVy5q9Wos,35,India.Arie,r&b
4dA9s3ai98THG4nQlStPes,27,India.Arie,r&b
4C8bbFSl37YUCoVeyr3Fl3,46,India.Arie,r&b
66QhdvUCKKgvNJVBjIHKGv,48,India.Arie,r&b
7IASPK6EZGNTHTxT6yTp0G,27,India.Arie,r&b
74HYrIbnpc2xKCTenv5qKM,56,Erykah Badu,r&b
0QQDaKW7eRRoqvbLCylzrn,47,Erykah Badu,r&b
5dd8tOJwLqEvasVqvvrJzV,49,Erykah Badu,r&b
18LavD1R3IO5UCtkXrRVzm,35,Erykah Badu,r&b
4jsPXSR5zZoOHv8uWX0PGG,30,Erykah Badu,r&b
4QD2lJZA427KI59ywRAmyL,0,Erykah Badu,r&b
7BgUcOjSOlKJXASLgJ6bx1,53,Erykah Badu,r&b
0dbuo1Rl0r5ba9HCoaSPL9,1,Ms. Lauryn Hill,r&b
61AsTu6vfuLieRBzhjskSy,3,Ms. Lauryn Hill,r&b
1j1uJHqOWownbmqkCbcgCQ,1,Ms. Lauryn Hill,r&b
74F3s25Zo99d3Ze4qztSPu,40,Ms. Lauryn Hill,r&b
601ZisFeoajSaCjatZlYGl,0,Alice Smith,r&b
2bZfoRmADhlF5gMCSZ4pDS,7,Ms. Lauryn Hill,r&b
5sZAwvRpnoOWrQY93LofKp,0,Ms. Lauryn Hill,r&b
5q0kCefoIXTSyPdG3ftcec,1,Ms. Lauryn Hill,r&b
7GxyTvjHH1rH96TYJnBceA,0,Maxwell,r&b
21xVx0n3qonzK2PXah9M1S,38,Maxwell,r&b
04b5l1WOlEonBLK2qTZrUV,36,Maxwell,r&b
72by3Re4C3eVEBXvsUo0zV,57,John Legend,r&b
0FsqhyyHNZJfK29IpHihMK,46,John Legend,r&b
78W3OjLt8Ugxaar3h9mY2j,46,John Legend,r&b
2yndyCjYuUzJyBOQfAIjII,0,John Legend,r&b
1zYNxblaA2j7QrxOqaqyEc,0,John Legend,r&b
1h2LOOg8VaNIZoXxc2J9rk,0,John Legend,r&b
25YxmLweh3btfo18wxp7tU,0,John Legend,r&b
615LO9eHlx6xolbrdQMI7c,0,John Legend,r&b
4Aa6cwl4QQMo61ej9Ucxeu,0,John Legend,r&b
5QFLWPwiMqc6QReNkmAWWY,0,John Legend,r&b
6WvaM9yVAKXKxuD6EdHPIu,0,John Legend,r&b
72EpZIUOksNX1nI28s7tDi,30,John Legend,r&b
6pbhtrRxS6xt0GnEKtLxXb,0,Algebra Blessett,r&b
6aWwvl4NxwBC7Sa5kjTD0s,0,Algebra Blessett,r&b
5a6cGfEIJ9nmgBuXRdb57w,0,Algebra Blessett,r&b
5Ll0VO5jrM6rN9cv2bPLl3,0,Algebra Blessett,r&b
6EqT8NTv64FId3JvxBe7mP,30,Raheem DeVaughn,r&b
5tUXQvc0yMQD42799A1mec,47,Raheem DeVaughn,r&b
5M1tzhbcYFY8DwPFDLSJXG,21,Raheem DeVaughn,r&b
18LxLNSgnkXRpijvMTdVtK,9,Raheem DeVaughn,r&b
0HkcFsicQMIumVpNNde204,5,Raheem DeVaughn,r&b
1mD6ztiiAXEF2YhqsfFCDa,1,OutKast,r&b
3c3yFXZw7ECjgyTzqiAVyM,4,D'Angelo,r&b
2REGtB7mzeH3GmzpCUPJRj,1,D'Angelo,r&b
7aK3qffwZNat7UlDFn28X2,4,D'Angelo,r&b
3BIGSNjb2Ao1v7rOiHRPdq,3,D'Angelo,r&b
2nT90agaRPagnai5AusA8l,0,D'Angelo,r&b
3o9PU86yJAeojzW69KdLh6,8,D'Angelo,r&b
3V5mBc8Qhc9eQnqGnjKsuB,3,D'Angelo,r&b
5B26qgkQqc9F6OnlJGjzFb,2,D'Angelo,r&b
2v9QddUdHVKOu7lNpCaXa6,0,D'Angelo,r&b
3ywXd57iSPA37YT0BtmP3u,0,D'Angelo,r&b
7x6ev0H9OAmvuDnyuItBZS,47,Raphael Saadiq,r&b
4y4ilhWm4BcoWs7o5VsI3R,50,Raphael Saadiq,r&b
72V3zdMD3x7CxNhtN7xYX5,34,Raphael Saadiq,r&b
78mehkHd1WUDxhcLXkbrLb,53,Jill Scott,r&b
4yzXvKrnhzV39vbI9fT0ff,17,Lupe Fiasco,r&b
0jET2Wl3JrzW2XCsFZza6i,17,Chris Botti,r&b
4q3t9aqaNe79qtLb8mYxzz,15,Common,r&b
678xbt4SczRRWLa5GJFe6J,10,Darius Rucker,r&b
4xeCIrsyuB845UFCQsOxAV,16,Mos Def,r&b
5I9EBA8KTXOFhwjwWgrNIP,25,Jill Scott,r&b
15EFDhVPZN6UCBv2FEuwie,36,Jill Scott,r&b
6ivEZ3UsWccxvqqqNXwmFB,33,Jill Scott,r&b
4J9f4lTe7j03M7j8rdqVOF,26,Jill Scott,r&b
0bHs3ly4Bv5BlzE3KrePfX,53,Jill Scott,r&b
6A7A9t2syLOYlpWowYYhKm,25,Jill Scott,r&b
3egFyD0Pe21jXAMAnEuLDl,31,Jill Scott,r&b
5Kjf7kWia6Ey8nRM4Mgj5l,42,Jill Scott,r&b
7AitCDHecfsGYIb9nhrB5q,16,Anthony Hamilton,r&b
7km1tntASwmtyzGr8vaT0e,47,Anthony Hamilton,r&b
5dAyTPhOd3pL5O7LBoRRbS,33,Brandy,r&b
7MFYcmfPkJ095X0Y5FF6ny,36,Fantasia,r&b
68MX3Id3tWB9CKV9LqvYQy,25,Wayne Brady,r&b
6yQ4NYT5DRVBNfSksqgynG,28,Chrisette Michele,r&b
3nOj4aPgG5KOMh4HBJYMMo,0,Ledisi,r&b
2womkqclvLGSEyJ2YpwwrT,32,Ledisi,r&b
28luqgS4NCuFKP6YSOtia5,66,Jalen Santoy,r&b
5dvpipXxOIH96gcGEKR1Iu,60,Loyle Carner,r&b
4brX8MJs5hxErgq48f9REO,67,Mac Miller,r&b
4mbOTHs6heygME9uDHg0mf,53,blackwave.,r&b
5pCRjB4ODnrZQOKkeck7BU,30,blackwave.,r&b
7ckK9JSAnCWy0m1fm1JBud,31,Summers Sons,r&b
5iUQMwxUPdJBFeGkePtM66,75,Mac Miller,r&b
22sTSq5hrpBe4OiWgylpAC,0,Funky DL,r&b
7uJvH1U5rhQBEwJILAyA3D,46,SoulChef,r&b
3XbjOJKGFh3ASjJtzmq50J,31,Academics,r&b
5Jc3DzT6kfUQE5rZ076fpR,38,blackwave.,r&b
3OmGcFaCHyCFLZUw4KzqA1,36,Mickey Cho,r&b
6P1SNP4w09zcvdt4oytb5d,52,Gorillaz,r&b
4BGfM7Faj0dyEnSuaOw67j,62,Caleb Belkin,r&b
0HvrW09sl0aoAEmlIcZ9s6,5,Amy Winehouse,r&b
4BVPMFwf6Xn3y6L1J6RTQt,48,Coops,r&b
6hlLKByDfmpoQQrfag0LzV,3,Felly,r&b
5dlGBAAl2LSIh0ZoxTeKlH,1,Trinix,r&b
1MvH3FdvO17S2eQ4IeNRCo,50,One Self,r&b
32sBVB5HmrwJ6e9g0S2BRL,65,Loyle Carner,r&b
61OMCRdMORzZKZ5ury05iG,56,Atmosphere,r&b
6gAJcOuegRlexpvS9HN8TB,29,The Mouse Outfit,r&b
2UyGnc6Hw8lj1MFXH3xGQ1,13,Gabri V,r&b
27x2tIcwJswikH4dOgUg5x,43,Granata,r&b
6NIc9aJLGBJG2HcVPx8kE9,16,Animate Objects,r&b
5hqQwloNLjoiMxf1cOJLOV,37,blackwave.,r&b
127tGTzs76FtJSi0OL8iWb,37,Dizzy Wright,r&b
7E3gF8d9EEXRqLzsNKFK3A,32,Marcus D,r&b
4ipLV4JnYWihKOW8MPoF5K,17,Seth Sentry,r&b
6R8YNdqZntFupGut94mauB,49,blackwave.,r&b
6zSe7ZKNjb6Zl5AP78y5QN,44,Guru's Jazzmatazz,r&b
1lCutqtm2c3N8BNuYMCTCQ,17,Gas Lab,r&b
3DlgDXIYtnWtJKiB8bZQMv,70,Saba,r&b
47euMdzPz6bdj7EKPy369S,46,The Mouse Outfit,r&b
6yIjZliWeKDstbA70wYwm0,2,J. Cole,r&b
39NDBdU5Xkm5pCFGa5kZtI,76,Mac Miller,r&b
6frS5yt1VZWpjrsJDNbzN3,45,Abstract Orchestra,r&b
5uOXJ6ohLn2V3FRxoFrkgs,43,Coops,r&b
0X8bb1DGPPvrek9OnLJ4Cv,32,Ehennuhsen,r&b
4UW4I0a056lfIaghMSvaf4,53,Manwolves,r&b
2RfT1lgI87TDqWFM10dBVa,3,OutKast,r&b
0uPA6fX70cCdfG172jdcKO,56,FKJ,r&b
2vImBrdMibzlohnN0bffPd,31,ArtOfficial,r&b
1pynf76l80VPFR8pEQRLOu,39,Rejjie Snow,r&b
1xCkZYGKDv7ELjSlIKedOy,57,Nick Murphy / Chet Faker,r&b
6ujl2ZS1tFebJK2owCHWW4,21,Prume,r&b
6eQ5PZ0nOj4vKAX63dIQSJ,44,Dafuniks,r&b
5vhwne4NXUgFdtbnTMz37m,40,blackwave.,r&b
2jAn0rAOyLW6hIEuIDNcoT,59,Erykah Badu,r&b
7A4DelrsueDxATfANucgZ9,49,Anti Lilly,r&b
7rt0kEDWRg3pgTZJKuszoE,59,D'Angelo,r&b
4zQuwW24dweWcaX0fEJkP2,73,Amy Winehouse,r&b
50oMV9ChVZchW4zAcsKigA,46,Anti-Lilly & Phoniks,r&b
0CPnwugq0UbmaT19wAbhk8,0,The Globetroddas,r&b
3oNn2Qg40BPekTa4zxpSp2,45,Anti-Lilly & Phoniks,r&b
1WArHcLGOyA5YIkcEBsg4L,26,Exact Change Project,r&b
3GyvdyLEZ71aW0U1VgHHLF,36,Darrell Cole,r&b
1Xu47hsEbyKfdmlV2DgQw9,54,FKJ,r&b
58MeeOMk6PMQxXWY9YCNPD,51,King Geedorah,r&b
3feSwo9dMR0sbvdPU02xbh,0,2nd Exit,r&b
07DzlYy8cePxVKpTFC3zvg,32,Peebs The Prophet,r&b
6gifrVamdnrYxkXPV6ul0k,52,RJD2,r&b
5yCVIHTWd5HiCO4TbActOu,9,James Lewis,r&b
2y1EJOmGEgpUISuXmW8KOU,41,Guts,r&b
3FReeuzSopfaMzL1QXbqEa,39,3582,r&b
5YNthZljl3VVkWKWzL0gQv,20,Cultivo,r&b
4aA9Zj6nzrdBjjuY8lQDxL,42,Awon,r&b
5TUfKOVdzg2jZmFd7HpVi4,0,Felly,r&b
4IiI9lpobMyEbhV5VstNs7,54,Chuuwee,r&b
5rIq9qIH2NERKuolO6CNEz,44,Afu-Ra,r&b
3dqDRmye4pQMEHBFvJxhsA,42,Jam Baxter,r&b
1eDS8ii1utvj0PjfQLrDb4,62,Mac Miller,r&b
1cBNzkPsAdI7XJaKIsjKUk,45,2xxx!,r&b
4bqTcIQAj0aqqyS5LzMVPx,47,The Mouse Outfit,r&b
26RcjBcThMrZ8KvsqApOvN,56,J. Cole,r&b
4ZDmwD9RakgRLiSyL6oaKa,24,9th Wonder,r&b
2ik5YFBdGUmPdT5Qxx1Mwf,0,Audible Mainframe,r&b
0VughFCmfCAbSPwfAUNWeU,41,blackwave.,r&b
1345xOev1kyaeqRdeTxiLi,44,The Four Owls,r&b
0DJBgfyaAlT7T0i0YAuzrS,46,The Mouse Outfit,r&b
1Q7vga2QfgMUTmAWXWb3CI,36,Granata,r&b
7thr8kzCpwu5ps4feugpkj,17,Ehennuhsen,r&b
3a1jDMHy0W7598Mu3jkLBh,45,Fliptrix,r&b
0FMMLKHb74VB0H5u2fP6xo,46,Jazz Liberatorz,r&b
2x5Frs6ts14U4MSLrQQlXg,64,Phony Ppl,r&b
1x1BKrrpq7CfOZPBeUsx16,65,Berhana,r&b
2cw5oXKN9cVz353K6JFAbc,32,Isaiah Sharkey,r&b
0n4bhnGYIoVlEGGbuogyOF,48,Yung Bae,r&b
04Uz6OywoKTsVETCQ9vAP9,50,Yung Bae,r&b
4RzhIVXS4ID3UkARntYICJ,43,Yung Bae,r&b
0YHTIIZalPKM9WkQUDQ9Oj,40,Yung Bae,r&b
2EWg5vyWthxFUFRtcwpnpo,38,Yung Bae,r&b
2KpCVL6gtwaKAbyCcwvADp,46,Yung Bae,r&b
4zFDDTSInTkLg0d0KzxqJj,51,Yung Bae,r&b
1mfcYIaZ2xiXv9q75sxdnP,40,Macross 82-99,r&b
5itV76hYlBdBeUIMZlkRwE,41,Macross 82-99,r&b
4MmO631CdxuFOm18UVbhkp,52,Macross 82-99,r&b
5BZlA4HSV36XZqnfOQOzyz,40,Macross 82-99,r&b
6U1J1IBf0WrwKnUqoSuABj,36,Macross 82-99,r&b
7G1sVwrOMDULbm28gLHKbs,31,Macross 82-99,r&b
2YP9BF2Y9NUMJqgmx50FLH,47,Macross 82-99,r&b
3YqoVQblEPKohgRhvjrj3t,28,Macross 82-99,r&b
4ho1IGIXGpUAdjnIxm6y4J,30,Macross 82-99,r&b
6zft2zhROoyqxbNuG5piOv,22,Night Tempo,r&b
1LhJHk9KH5HZsxIfpTHRm4,19,Night Tempo,r&b
7jrmV2k23QbZ3ms08qhG97,29,Night Tempo,r&b
5ffsJmXSU71JveX1hC4IFG,26,Night Tempo,r&b
2dtRDOAIVi1RhZ1LZpiXn0,20,Night Tempo,r&b
1Ljc8eYYwzg9lMzk5QvYrW,22,Night Tempo,r&b
7iWxKANfS7XgfKPZW9whfR,21,Night Tempo,r&b
4ty7xlPcY95PFwOR9c3qRT,16,Night Tempo,r&b
2zh9VJU5HyzDBJIfdTpeOC,30,Night Tempo,r&b
5ZJSYBtS2P2NmFpYqJnDNU,22,Night Tempo,r&b
63hpwQ6bWNxQ0YWTUaGtha,21,Night Tempo,r&b
0zMBgwM8IX7tC0oVSM8hT9,38,Night Tempo,r&b
5FYQ27w9dCOPtAOLIgWdVF,30,Night Tempo,r&b
4y173YPGEEH32niIS4Anb0,30,Night Tempo,r&b
4668NzBeVEmBV175TwDRiL,23,Night Tempo,r&b
5J3Vufapnr5ThbwpcbxDoi,0,Future Girlfriend 音楽,r&b
4EBHtWDWT3rXDzfRh1CIMR,0,Future Girlfriend 音楽,r&b
5X0FDRaiN7aBScXyJwEPMG,0,Future Girlfriend 音楽,r&b
0Pty8SVxAew9j7eBOD8Kaa,33,1986 Omega Tribe,r&b
5ao8tEjVqtn9zx0YHvtNRU,45,1986 Omega Tribe,r&b
74UH2neux1IsLGhW0IOG4j,33,1986 Omega Tribe,r&b
6ZkCW6AT0fPg6Oi6f5hS8L,18,1986 Omega Tribe,r&b
4Kt9ktbH1rLPGSfc8YXpfr,25,1986 Omega Tribe,r&b
2nMjfJtl5Tj5F9vzuHhqOl,29,1986 Omega Tribe,r&b
64F0vO85TOINI2wItykfU0,37,1986 Omega Tribe,r&b
7ISDHzm0wwyyYTA6oBahNC,33,1986 Omega Tribe,r&b
6OuFH2f6Oq0QddSmwZJu6T,24,1986 Omega Tribe,r&b
36x7aTWJLabT8s5pazV66a,32,LUCKY TAPES,r&b
6AKoio5a5qRiIK6QvYJJrr,44,LUCKY TAPES,r&b
62XLlA4Rf4m406v8vprzSD,38,LUCKY TAPES,r&b
2aZ7e1oWOjztKYRBJiAXHS,0,LemKuuja,r&b
4VaoEK74pHlhf72js5Kbwy,0,LemKuuja,r&b
7KhafSGST0BDThAmBrUSgr,0,LemKuuja,r&b
0AN7buveJEF1x9YwnAbumB,0,LemKuuja,r&b
3pr5K78tjjl9lpgm6CDzwD,0,LemKuuja,r&b
2RJXoqhihn42mmQ2ZLiEO3,0,LemKuuja,r&b
0pE0iF1LmCtqUWoLMZWR6r,0,LemKuuja,r&b
5aJg8WWDh4Jfr8wIJhE1vl,0,LemKuuja,r&b
7ppgB5qYI5nhpWg7e1tvM8,0,GHOST DATA,r&b
37k5Fz1L65ypPdLOnO2EWr,30,Pink Martini,r&b
6AzSMF56Bce1YCaizQpzWH,39,Mondo Grosso,r&b
7gdgzCgsTgmYil11lt7BUw,39,Mondo Grosso,r&b
2FavFnagG4fHny2f6GSyhr,30,Mondo Grosso,r&b
1hQZiYDGr6bbLc3ZxsT1CM,35,Mondo Grosso,r&b
6meIeOX3DHdaCnaNw67abE,51,Kyu Sakamoto,r&b
3QOJdBuXIxpfZ0UfUyErpJ,37,Kimiko Kasai,r&b
7jZN1zPbCfujEntIWp0UuU,20,Kimiko Kasai,r&b
1GbISZGgBfYuiM48ows4PU,27,Junko Ohashi,r&b
1a6dXyCu3izFQuW5VUzoYc,37,Junko Ohashi,r&b
1RPlzicSrdBWXLCBu8ZnO8,25,Junko Ohashi,r&b
5WTCHYg9G27e9e5HFKGdd1,47,Junko Ohashi,r&b
40uwNPMXHFJlZmxjzjody3,36,Junko Ohashi,r&b
5RSpR665UGsu1FFEq1pG8R,38,Tomoko Aran,r&b
0JUWF44gfMszGNhjCF7Ufs,39,Tomoko Aran,r&b
38NUJ71SZ6h0RhWCTCt2wi,23,Tomoko Aran,r&b
1DWfjSM4lKBjg7hQLwYkr2,30,Tomoko Aran,r&b
3M7p6WJoq4ErrxVmga2sov,22,Taeko Onuki,r&b
69rYBfpfc1RXKW8W08BPhC,25,Taeko Onuki,r&b
6WQ6SSZtvdLmmXkmliTasP,9,Ginji Ito,r&b
5PNbUaIYAbm7clBZeU7oeQ,28,オメガトライブ,r&b
50RKxAH1u49WI5BI8AlRaw,0,Wink,r&b
5tAINIC5mrsL4yu3Pi8Krb,43,Wink,r&b
4TgkPULl2POFQoGOGZ2KgX,31,Wink,r&b
0kiVSrhKLaeij026mcoqXE,26,So Arakawa,r&b
2bL76Bf8nqqy9dj7tgNVV3,22,Minako Honda,r&b
6Nq5N6GC5Ik5mteYWlpgKp,32,Akira Terao,r&b
6w9Ob2zjMx1o614BI9wZsI,50,リアムMAZE1981,r&b
62pLjWF5RRPQg3mPCLDwf7,17,Yubin,r&b
29KB0fBhoo7o9QvGkG8iHQ,0,Miki J,r&b
7EWiAH42N0RMovbIzah6hs,0,Yukihiro Takahashi,r&b
59ec82BVYaafQKsam7SYId,24,Masayoshi Takanaka,r&b
4xyoLXrUb0cpROQwZe1ggb,44,Syd,r&b
5IFBJX7Wf4EzhECoiCjCch,46,Mamamoo,r&b
0R3OnUm6RgIpRFcckCoi0x,49,H.E.R.,r&b
1h2LHhmyAXi8tPNLi806JA,61,Noname,r&b
1jQfgl9WRle7D8a3GXLwaD,58,Daniel Caesar,r&b
7gxJ4A7XuV9ZHw6ZrTpfp7,30,Kojey Radical,r&b
32vbyo69yJq5WXyvHCF0Yp,45,Lianne La Havas,r&b
0JwfrZk5keNp3SYhZn6Wi1,49,Brent Faiyaz,r&b
1OepcuP3TLFht8sgCYS5l3,0,Jhené Aiko,r&b
27snqdLCPt0CshtieduKID,0,JID,r&b
7EMlE67VdDAYUcSYXO1BEY,0,Ari Lennox,r&b
7lkA5h8ejsPjZcLHdGiHdr,0,Ari Lennox,r&b
042wd4CrF4WTAwiKs0F7Ve,52,Brent Faiyaz,r&b
7c8kmH1pdl1ZLsFxaMxlUl,2,Charlotte Dos Santos,r&b
513Tla7AksgNgCDZwOT2LU,0,Kali Uchis,r&b
0tBePnYDUyacbXvTIvTGAi,0,IAMDDB,r&b
5Jjuv7uNuTbgzj8dl6DeXG,39,Jaz Karis,r&b
4UOSM66BYQRD4YbOIkcTO8,47,Hiatus Kaiyote,r&b
3jP3coGrROR7kjiDlpoRph,12,Amy Winehouse,r&b
2XCTU3DJ9W6glWSkM2uQTS,14,Ms. Lauryn Hill,r&b
1x0OUPKa4Rcj1jCoLI66bZ,45,The Internet,r&b
0Y0JVqSlj8J512B5kjKekP,49,Moonchild,r&b
5NbdN6rPwkntsk9rdHO4vl,50,Moonchild,r&b
7JJuFG4gELSwccbMXsvTVS,0,Elli Ingram,r&b
7MiWY7OrnN05ZhLmJl1PUl,0,Elli Ingram,r&b
7DpWrUnIr2vWAXztBGcoWM,45,Anderson .Paak,r&b
1xV2fxgmXaVJ0mJDgFuG3J,0,IAMDDB,r&b
7wnC64YPj2YH2oHYBmCzHt,57,Adele,r&b
74RFiTUWHQwWbqhVrBfKuW,15,Erykah Badu,r&b
02SUyCzxfqllXeEUqVNMVv,46,Lianne La Havas,r&b
7j8k8M9korrPWTERMyD7mM,1,Childish Gambino,r&b
5RWOMIPSzfdf9IO6KnFefu,0,River Tiber,r&b
0To77mmBsRqtWIZHcnpMvT,0,Charlotte Day Wilson,r&b
6kgLcuTv6qe1I3xAKaII8S,51,Charlotte Day Wilson,r&b
1JA1CkP5hFEarsErazLeIe,38,BADBADNOTGOOD,r&b
2kGTsnVVoDsQuFD3WrbH6b,23,A l l i e,r&b
62uuztuThFtrMuigPgbGuR,1,Rihanna,r&b
2c5fBBdKPfYSSjqQR8r0yj,1,Childish Gambino,r&b
63PJEtaDQNx3BfJTqEY39c,1,J. Cole,r&b
6LRRTTt97J9LnK1D3YcNGB,3,Esperanza Spalding,r&b
6fbjdXZNtoAJbJZUeT87Ii,58,Frank Ocean,r&b
4qRjfovbhI4EwP7VQNfxVW,61,J. Cole,r&b
5XN9jwDlXAZ8j5nMcK7S1d,48,Miguel,r&b
3jo3NCp02lsym2Pm4l8hld,31,Yazmin Lacey,r&b
2NjYeefGWvg8ErbDg1zSnz,40,Yazmin Lacey,r&b
5sZ49nuYd2lMeiYCI7UfN0,16,Faye Meana,r&b
4D7o2dM2OeEFXB1omK5aTF,44,OSHUN,r&b
1wmQEa5wqsnhBaNNYVwet5,55,Jorja Smith,r&b
1OLeA7zpNAHkHOzBwjYfy7,46,Joyce Wrice,r&b
0PEXp5yk0sx9dJ8JzwvjJb,64,Unknown Mortal Orchestra,r&b
2YXYKrW2HtvLIVCMD3eXXj,0,Rihanna,r&b
2HytB9M0U9L8fmrDFvDgXD,43,Koji.,r&b
2VsKJODsXzU1NtoFYIh9FM,54,Nai Palm,r&b
4M4IQlPTL8arij7jFFetWR,21,MALIA,r&b
5GUYJTQap5F3RDQiCOJhrS,74,Frank Ocean,r&b
4L7jMAP8UcIe309yQmkdcO,68,Frank Ocean,r&b
0SsL24tWTdMshmTBhK95HV,31,Moonchild,r&b
0UPy6jay9WQ2HSOiYq7nJy,34,Kadhja Bonet,r&b
4NHanbCsMTqUxOpPDrAPuM,4,Jorja Smith,r&b
05xA64s3UzOOmAnh9SIIjn,61,bLAck pARty,r&b
3bPlMzfHJMYqdAC80NLPTb,45,Kadhja Bonet,r&b
